row,date,score,ispartial,code,term
161,2017-06-01,5,False,US-IN-509,n____r
162,2017-07-01,10,False,US-IN-509,n____r
163,2017-08-01,11,False,US-IN-509,n____r
164,2017-09-01,2,False,US-IN-509,n____r
165,2017-10-01,6,False,US-IN-509,n____r
166,2017-11-01,6,False,US-IN-509,n____r
167,2017-12-01,4,False,US-IN-509,n____r
168,2018-01-01,4,False,US-IN-509,n____r
169,2018-02-01,2,False,US-IN-509,n____r
170,2018-03-01,6,False,US-IN-509,n____r
171,2018-04-01,8,False,US-IN-509,n____r
172,2018-05-01,2,False,US-IN-509,n____r
173,2018-06-01,9,False,US-IN-509,n____r
174,2018-07-01,7,False,US-IN-509,n____r
175,2018-08-01,8,False,US-IN-509,n____r
176,2018-09-01,6,False,US-IN-509,n____r
177,2018-10-01,6,False,US-IN-509,n____r
178,2018-11-01,2,False,US-IN-509,n____r
179,2018-12-01,4,False,US-IN-509,n____r
180,2019-01-01,8,False,US-IN-509,n____r
181,2019-02-01,2,False,US-IN-509,n____r
182,2019-03-01,10,False,US-IN-509,n____r
183,2019-04-01,11,False,US-IN-509,n____r
184,2019-05-01,6,False,US-IN-509,n____r
185,2019-06-01,2,False,US-IN-509,n____r
186,2019-07-01,0,False,US-IN-509,n____r
187,2019-08-01,8,False,US-IN-509,n____r
188,2019-09-01,2,False,US-IN-509,n____r
189,2019-10-01,2,False,US-IN-509,n____r
190,2019-11-01,7,False,US-IN-509,n____r
191,2019-12-01,2,False,US-IN-509,n____r
192,2020-01-01,7,False,US-IN-509,n____r
193,2020-02-01,2,False,US-IN-509,n____r
194,2020-03-01,2,False,US-IN-509,n____r
195,2020-04-01,0,False,US-IN-509,n____r
196,2020-05-01,5,False,US-IN-509,n____r
197,2020-06-01,3,False,US-IN-509,n____r
198,2020-07-01,11,False,US-IN-509,n____r
199,2020-08-01,7,False,US-IN-509,n____r
200,2020-09-01,5,False,US-IN-509,n____r
201,2020-10-01,4,False,US-IN-509,n____r
202,2020-11-01,2,False,US-IN-509,n____r
203,2020-12-01,2,False,US-IN-509,n____r
204,2021-01-01,2,False,US-IN-509,n____r
205,2021-02-01,8,False,US-IN-509,n____r
206,2021-03-01,4,True,US-IN-509,n____r
0,2004-01-01,53,False,US-IN-527,n____r
1,2004-02-01,50,False,US-IN-527,n____r
2,2004-03-01,0,False,US-IN-527,n____r
3,2004-04-01,48,False,US-IN-527,n____r
4,2004-05-01,95,False,US-IN-527,n____r
5,2004-06-01,0,False,US-IN-527,n____r
6,2004-07-01,0,False,US-IN-527,n____r
7,2004-08-01,0,False,US-IN-527,n____r
8,2004-09-01,0,False,US-IN-527,n____r
9,2004-10-01,41,False,US-IN-527,n____r
10,2004-11-01,42,False,US-IN-527,n____r
11,2004-12-01,0,False,US-IN-527,n____r
12,2005-01-01,100,False,US-IN-527,n____r
13,2005-02-01,34,False,US-IN-527,n____r
14,2005-03-01,0,False,US-IN-527,n____r
15,2005-04-01,0,False,US-IN-527,n____r
16,2005-05-01,61,False,US-IN-527,n____r
17,2005-06-01,0,False,US-IN-527,n____r
18,2005-07-01,0,False,US-IN-527,n____r
19,2005-08-01,88,False,US-IN-527,n____r
20,2005-09-01,26,False,US-IN-527,n____r
21,2005-10-01,0,False,US-IN-527,n____r
22,2005-11-01,51,False,US-IN-527,n____r
23,2005-12-01,0,False,US-IN-527,n____r
24,2006-01-01,0,False,US-IN-527,n____r
25,2006-02-01,43,False,US-IN-527,n____r
26,2006-03-01,58,False,US-IN-527,n____r
27,2006-04-01,0,False,US-IN-527,n____r
28,2006-05-01,20,False,US-IN-527,n____r
29,2006-06-01,0,False,US-IN-527,n____r
30,2006-07-01,0,False,US-IN-527,n____r
31,2006-08-01,0,False,US-IN-527,n____r
32,2006-09-01,56,False,US-IN-527,n____r
33,2006-10-01,17,False,US-IN-527,n____r
34,2006-11-01,0,False,US-IN-527,n____r
35,2006-12-01,36,False,US-IN-527,n____r
36,2007-01-01,15,False,US-IN-527,n____r
37,2007-02-01,48,False,US-IN-527,n____r
38,2007-03-01,0,False,US-IN-527,n____r
39,2007-04-01,43,False,US-IN-527,n____r
40,2007-05-01,14,False,US-IN-527,n____r
41,2007-06-01,15,False,US-IN-527,n____r
42,2007-07-01,59,False,US-IN-527,n____r
43,2007-08-01,26,False,US-IN-527,n____r
44,2007-09-01,13,False,US-IN-527,n____r
45,2007-10-01,12,False,US-IN-527,n____r
46,2007-11-01,24,False,US-IN-527,n____r
47,2007-12-01,52,False,US-IN-527,n____r
48,2008-01-01,58,False,US-IN-527,n____r
49,2008-02-01,46,False,US-IN-527,n____r
50,2008-03-01,0,False,US-IN-527,n____r
51,2008-04-01,34,False,US-IN-527,n____r
52,2008-05-01,25,False,US-IN-527,n____r
53,2008-06-01,28,False,US-IN-527,n____r
54,2008-07-01,40,False,US-IN-527,n____r
55,2008-08-01,13,False,US-IN-527,n____r
56,2008-09-01,11,False,US-IN-527,n____r
57,2008-10-01,31,False,US-IN-527,n____r
58,2008-11-01,34,False,US-IN-527,n____r
59,2008-12-01,56,False,US-IN-527,n____r
60,2009-01-01,32,False,US-IN-527,n____r
61,2009-02-01,11,False,US-IN-527,n____r
62,2009-03-01,30,False,US-IN-527,n____r
63,2009-04-01,20,False,US-IN-527,n____r
64,2009-05-01,11,False,US-IN-527,n____r
65,2009-06-01,11,False,US-IN-527,n____r
66,2009-07-01,22,False,US-IN-527,n____r
67,2009-08-01,34,False,US-IN-527,n____r
68,2009-09-01,20,False,US-IN-527,n____r
69,2009-10-01,19,False,US-IN-527,n____r
70,2009-11-01,20,False,US-IN-527,n____r
71,2009-12-01,30,False,US-IN-527,n____r
72,2010-01-01,47,False,US-IN-527,n____r
73,2010-02-01,38,False,US-IN-527,n____r
74,2010-03-01,9,False,US-IN-527,n____r
75,2010-04-01,0,False,US-IN-527,n____r
76,2010-05-01,0,False,US-IN-527,n____r
77,2010-06-01,12,False,US-IN-527,n____r
78,2010-07-01,23,False,US-IN-527,n____r
79,2010-08-01,21,False,US-IN-527,n____r
80,2010-09-01,38,False,US-IN-527,n____r
81,2010-10-01,28,False,US-IN-527,n____r
82,2010-11-01,27,False,US-IN-527,n____r
83,2010-12-01,48,False,US-IN-527,n____r
84,2011-01-01,10,False,US-IN-527,n____r
85,2011-02-01,15,False,US-IN-527,n____r
86,2011-03-01,19,False,US-IN-527,n____r
87,2011-04-01,14,False,US-IN-527,n____r
88,2011-05-01,5,False,US-IN-527,n____r
89,2011-06-01,26,False,US-IN-527,n____r
90,2011-07-01,25,False,US-IN-527,n____r
91,2011-08-01,19,False,US-IN-527,n____r
92,2011-09-01,27,False,US-IN-527,n____r
93,2011-10-01,22,False,US-IN-527,n____r
94,2011-11-01,26,False,US-IN-527,n____r
95,2011-12-01,4,False,US-IN-527,n____r
96,2012-01-01,12,False,US-IN-527,n____r
97,2012-02-01,23,False,US-IN-527,n____r
98,2012-03-01,27,False,US-IN-527,n____r
99,2012-04-01,24,False,US-IN-527,n____r
100,2012-05-01,16,False,US-IN-527,n____r
101,2012-06-01,22,False,US-IN-527,n____r
102,2012-07-01,28,False,US-IN-527,n____r
103,2012-08-01,8,False,US-IN-527,n____r
104,2012-09-01,8,False,US-IN-527,n____r
105,2012-10-01,11,False,US-IN-527,n____r
106,2012-11-01,15,False,US-IN-527,n____r
107,2012-12-01,25,False,US-IN-527,n____r
108,2013-01-01,29,False,US-IN-527,n____r
109,2013-02-01,27,False,US-IN-527,n____r
110,2013-03-01,12,False,US-IN-527,n____r
111,2013-04-01,28,False,US-IN-527,n____r
112,2013-05-01,15,False,US-IN-527,n____r
113,2013-06-01,23,False,US-IN-527,n____r
114,2013-07-01,19,False,US-IN-527,n____r
115,2013-08-01,27,False,US-IN-527,n____r
116,2013-09-01,15,False,US-IN-527,n____r
117,2013-10-01,6,False,US-IN-527,n____r
118,2013-11-01,23,False,US-IN-527,n____r
119,2013-12-01,20,False,US-IN-527,n____r
120,2014-01-01,32,False,US-IN-527,n____r
121,2014-02-01,29,False,US-IN-527,n____r
122,2014-03-01,33,False,US-IN-527,n____r
123,2014-04-01,14,False,US-IN-527,n____r
124,2014-05-01,18,False,US-IN-527,n____r
125,2014-06-01,37,False,US-IN-527,n____r
126,2014-07-01,22,False,US-IN-527,n____r
127,2014-08-01,36,False,US-IN-527,n____r
128,2014-09-01,31,False,US-IN-527,n____r
129,2014-10-01,12,False,US-IN-527,n____r
130,2014-11-01,20,False,US-IN-527,n____r
131,2014-12-01,33,False,US-IN-527,n____r
132,2015-01-01,27,False,US-IN-527,n____r
133,2015-02-01,26,False,US-IN-527,n____r
134,2015-03-01,22,False,US-IN-527,n____r
135,2015-04-01,11,False,US-IN-527,n____r
136,2015-05-01,42,False,US-IN-527,n____r
137,2015-06-01,17,False,US-IN-527,n____r
138,2015-07-01,31,False,US-IN-527,n____r
139,2015-08-01,25,False,US-IN-527,n____r
140,2015-09-01,10,False,US-IN-527,n____r
141,2015-10-01,7,False,US-IN-527,n____r
142,2015-11-01,7,False,US-IN-527,n____r
143,2015-12-01,29,False,US-IN-527,n____r
144,2016-01-01,27,False,US-IN-527,n____r
145,2016-02-01,25,False,US-IN-527,n____r
146,2016-03-01,28,False,US-IN-527,n____r
147,2016-04-01,30,False,US-IN-527,n____r
148,2016-05-01,21,False,US-IN-527,n____r
149,2016-06-01,18,False,US-IN-527,n____r
150,2016-07-01,26,False,US-IN-527,n____r
151,2016-08-01,14,False,US-IN-527,n____r
152,2016-09-01,27,False,US-IN-527,n____r
153,2016-10-01,27,False,US-IN-527,n____r
154,2016-11-01,38,False,US-IN-527,n____r
155,2016-12-01,24,False,US-IN-527,n____r
156,2017-01-01,39,False,US-IN-527,n____r
157,2017-02-01,42,False,US-IN-527,n____r
158,2017-03-01,22,False,US-IN-527,n____r
159,2017-04-01,26,False,US-IN-527,n____r
160,2017-05-01,26,False,US-IN-527,n____r
161,2017-06-01,23,False,US-IN-527,n____r
162,2017-07-01,32,False,US-IN-527,n____r
163,2017-08-01,25,False,US-IN-527,n____r
164,2017-09-01,14,False,US-IN-527,n____r
165,2017-10-01,18,False,US-IN-527,n____r
166,2017-11-01,21,False,US-IN-527,n____r
167,2017-12-01,36,False,US-IN-527,n____r
168,2018-01-01,19,False,US-IN-527,n____r
169,2018-02-01,31,False,US-IN-527,n____r
170,2018-03-01,17,False,US-IN-527,n____r
171,2018-04-01,20,False,US-IN-527,n____r
172,2018-05-01,16,False,US-IN-527,n____r
173,2018-06-01,8,False,US-IN-527,n____r
174,2018-07-01,23,False,US-IN-527,n____r
175,2018-08-01,23,False,US-IN-527,n____r
176,2018-09-01,16,False,US-IN-527,n____r
177,2018-10-01,19,False,US-IN-527,n____r
178,2018-11-01,21,False,US-IN-527,n____r
179,2018-12-01,15,False,US-IN-527,n____r
180,2019-01-01,15,False,US-IN-527,n____r
181,2019-02-01,7,False,US-IN-527,n____r
182,2019-03-01,19,False,US-IN-527,n____r
183,2019-04-01,4,False,US-IN-527,n____r
184,2019-05-01,18,False,US-IN-527,n____r
185,2019-06-01,17,False,US-IN-527,n____r
186,2019-07-01,19,False,US-IN-527,n____r
187,2019-08-01,24,False,US-IN-527,n____r
188,2019-09-01,13,False,US-IN-527,n____r
189,2019-10-01,30,False,US-IN-527,n____r
190,2019-11-01,15,False,US-IN-527,n____r
191,2019-12-01,21,False,US-IN-527,n____r
192,2020-01-01,18,False,US-IN-527,n____r
193,2020-02-01,20,False,US-IN-527,n____r
194,2020-03-01,7,False,US-IN-527,n____r
195,2020-04-01,19,False,US-IN-527,n____r
196,2020-05-01,11,False,US-IN-527,n____r
197,2020-06-01,33,False,US-IN-527,n____r
198,2020-07-01,15,False,US-IN-527,n____r
199,2020-08-01,12,False,US-IN-527,n____r
200,2020-09-01,12,False,US-IN-527,n____r
201,2020-10-01,16,False,US-IN-527,n____r
202,2020-11-01,11,False,US-IN-527,n____r
203,2020-12-01,19,False,US-IN-527,n____r
204,2021-01-01,18,False,US-IN-527,n____r
205,2021-02-01,32,False,US-IN-527,n____r
206,2021-03-01,14,True,US-IN-527,n____r
0,2004-01-01,0,False,US-IN-582,n____r
1,2004-02-01,0,False,US-IN-582,n____r
2,2004-03-01,0,False,US-IN-582,n____r
3,2004-04-01,0,False,US-IN-582,n____r
4,2004-05-01,0,False,US-IN-582,n____r
5,2004-06-01,0,False,US-IN-582,n____r
6,2004-07-01,0,False,US-IN-582,n____r
7,2004-08-01,0,False,US-IN-582,n____r
8,2004-09-01,0,False,US-IN-582,n____r
9,2004-10-01,0,False,US-IN-582,n____r
10,2004-11-01,100,False,US-IN-582,n____r
11,2004-12-01,0,False,US-IN-582,n____r
12,2005-01-01,0,False,US-IN-582,n____r
13,2005-02-01,0,False,US-IN-582,n____r
14,2005-03-01,0,False,US-IN-582,n____r
15,2005-04-01,0,False,US-IN-582,n____r
16,2005-05-01,0,False,US-IN-582,n____r
17,2005-06-01,0,False,US-IN-582,n____r
18,2005-07-01,0,False,US-IN-582,n____r
19,2005-08-01,0,False,US-IN-582,n____r
20,2005-09-01,0,False,US-IN-582,n____r
21,2005-10-01,0,False,US-IN-582,n____r
22,2005-11-01,0,False,US-IN-582,n____r
23,2005-12-01,0,False,US-IN-582,n____r
24,2006-01-01,0,False,US-IN-582,n____r
25,2006-02-01,60,False,US-IN-582,n____r
26,2006-03-01,0,False,US-IN-582,n____r
27,2006-04-01,0,False,US-IN-582,n____r
28,2006-05-01,0,False,US-IN-582,n____r
29,2006-06-01,0,False,US-IN-582,n____r
30,2006-07-01,0,False,US-IN-582,n____r
31,2006-08-01,0,False,US-IN-582,n____r
32,2006-09-01,0,False,US-IN-582,n____r
33,2006-10-01,0,False,US-IN-582,n____r
34,2006-11-01,0,False,US-IN-582,n____r
35,2006-12-01,73,False,US-IN-582,n____r
36,2007-01-01,55,False,US-IN-582,n____r
37,2007-02-01,0,False,US-IN-582,n____r
38,2007-03-01,0,False,US-IN-582,n____r
39,2007-04-01,0,False,US-IN-582,n____r
40,2007-05-01,0,False,US-IN-582,n____r
41,2007-06-01,0,False,US-IN-582,n____r
42,2007-07-01,0,False,US-IN-582,n____r
43,2007-08-01,0,False,US-IN-582,n____r
44,2007-09-01,0,False,US-IN-582,n____r
45,2007-10-01,0,False,US-IN-582,n____r
46,2007-11-01,41,False,US-IN-582,n____r
47,2007-12-01,0,False,US-IN-582,n____r
48,2008-01-01,0,False,US-IN-582,n____r
49,2008-02-01,0,False,US-IN-582,n____r
50,2008-03-01,0,False,US-IN-582,n____r
51,2008-04-01,0,False,US-IN-582,n____r
52,2008-05-01,0,False,US-IN-582,n____r
53,2008-06-01,0,False,US-IN-582,n____r
54,2008-07-01,66,False,US-IN-582,n____r
55,2008-08-01,0,False,US-IN-582,n____r
56,2008-09-01,0,False,US-IN-582,n____r
57,2008-10-01,32,False,US-IN-582,n____r
58,2008-11-01,0,False,US-IN-582,n____r
59,2008-12-01,0,False,US-IN-582,n____r
60,2009-01-01,0,False,US-IN-582,n____r
61,2009-02-01,0,False,US-IN-582,n____r
62,2009-03-01,0,False,US-IN-582,n____r
63,2009-04-01,29,False,US-IN-582,n____r
64,2009-05-01,0,False,US-IN-582,n____r
65,2009-06-01,0,False,US-IN-582,n____r
66,2009-07-01,0,False,US-IN-582,n____r
67,2009-08-01,0,False,US-IN-582,n____r
68,2009-09-01,0,False,US-IN-582,n____r
69,2009-10-01,0,False,US-IN-582,n____r
70,2009-11-01,0,False,US-IN-582,n____r
71,2009-12-01,0,False,US-IN-582,n____r
72,2010-01-01,0,False,US-IN-582,n____r
73,2010-02-01,0,False,US-IN-582,n____r
74,2010-03-01,28,False,US-IN-582,n____r
75,2010-04-01,0,False,US-IN-582,n____r
76,2010-05-01,0,False,US-IN-582,n____r
77,2010-06-01,0,False,US-IN-582,n____r
78,2010-07-01,0,False,US-IN-582,n____r
79,2010-08-01,0,False,US-IN-582,n____r
80,2010-09-01,0,False,US-IN-582,n____r
81,2010-10-01,0,False,US-IN-582,n____r
82,2010-11-01,26,False,US-IN-582,n____r
83,2010-12-01,0,False,US-IN-582,n____r
84,2011-01-01,21,False,US-IN-582,n____r
85,2011-02-01,0,False,US-IN-582,n____r
86,2011-03-01,20,False,US-IN-582,n____r
87,2011-04-01,10,False,US-IN-582,n____r
88,2011-05-01,0,False,US-IN-582,n____r
89,2011-06-01,0,False,US-IN-582,n____r
90,2011-07-01,0,False,US-IN-582,n____r
91,2011-08-01,0,False,US-IN-582,n____r
92,2011-09-01,0,False,US-IN-582,n____r
93,2011-10-01,9,False,US-IN-582,n____r
94,2011-11-01,0,False,US-IN-582,n____r
95,2011-12-01,10,False,US-IN-582,n____r
96,2012-01-01,0,False,US-IN-582,n____r
97,2012-02-01,0,False,US-IN-582,n____r
98,2012-03-01,0,False,US-IN-582,n____r
99,2012-04-01,8,False,US-IN-582,n____r
100,2012-05-01,0,False,US-IN-582,n____r
101,2012-06-01,12,False,US-IN-582,n____r
102,2012-07-01,12,False,US-IN-582,n____r
103,2012-08-01,0,False,US-IN-582,n____r
104,2012-09-01,0,False,US-IN-582,n____r
105,2012-10-01,23,False,US-IN-582,n____r
106,2012-11-01,0,False,US-IN-582,n____r
107,2012-12-01,10,False,US-IN-582,n____r
108,2013-01-01,8,False,US-IN-582,n____r
109,2013-02-01,0,False,US-IN-582,n____r
110,2013-03-01,8,False,US-IN-582,n____r
111,2013-04-01,0,False,US-IN-582,n____r
112,2013-05-01,11,False,US-IN-582,n____r
113,2013-06-01,12,False,US-IN-582,n____r
114,2013-07-01,17,False,US-IN-582,n____r
115,2013-08-01,0,False,US-IN-582,n____r
116,2013-09-01,0,False,US-IN-582,n____r
117,2013-10-01,0,False,US-IN-582,n____r
118,2013-11-01,10,False,US-IN-582,n____r
119,2013-12-01,12,False,US-IN-582,n____r
120,2014-01-01,0,False,US-IN-582,n____r
121,2014-02-01,9,False,US-IN-582,n____r
122,2014-03-01,0,False,US-IN-582,n____r
123,2014-04-01,0,False,US-IN-582,n____r
124,2014-05-01,13,False,US-IN-582,n____r
125,2014-06-01,0,False,US-IN-582,n____r
126,2014-07-01,19,False,US-IN-582,n____r
127,2014-08-01,0,False,US-IN-582,n____r
128,2014-09-01,0,False,US-IN-582,n____r
129,2014-10-01,0,False,US-IN-582,n____r
130,2014-11-01,13,False,US-IN-582,n____r
131,2014-12-01,14,False,US-IN-582,n____r
132,2015-01-01,0,False,US-IN-582,n____r
133,2015-02-01,0,False,US-IN-582,n____r
134,2015-03-01,0,False,US-IN-582,n____r
135,2015-04-01,24,False,US-IN-582,n____r
136,2015-05-01,0,False,US-IN-582,n____r
137,2015-06-01,0,False,US-IN-582,n____r
138,2015-07-01,0,False,US-IN-582,n____r
139,2015-08-01,21,False,US-IN-582,n____r
140,2015-09-01,14,False,US-IN-582,n____r
141,2015-10-01,13,False,US-IN-582,n____r
142,2015-11-01,0,False,US-IN-582,n____r
143,2015-12-01,16,False,US-IN-582,n____r
144,2016-01-01,0,False,US-IN-582,n____r
145,2016-02-01,9,False,US-IN-582,n____r
146,2016-03-01,0,False,US-IN-582,n____r
147,2016-04-01,0,False,US-IN-582,n____r
148,2016-05-01,0,False,US-IN-582,n____r
149,2016-06-01,14,False,US-IN-582,n____r
150,2016-07-01,27,False,US-IN-582,n____r
151,2016-08-01,0,False,US-IN-582,n____r
152,2016-09-01,0,False,US-IN-582,n____r
153,2016-10-01,0,False,US-IN-582,n____r
154,2016-11-01,0,False,US-IN-582,n____r
155,2016-12-01,0,False,US-IN-582,n____r
156,2017-01-01,0,False,US-IN-582,n____r
157,2017-02-01,0,False,US-IN-582,n____r
158,2017-03-01,7,False,US-IN-582,n____r
159,2017-04-01,14,False,US-IN-582,n____r
160,2017-05-01,9,False,US-IN-582,n____r
161,2017-06-01,0,False,US-IN-582,n____r
162,2017-07-01,0,False,US-IN-582,n____r
163,2017-08-01,0,False,US-IN-582,n____r
164,2017-09-01,0,False,US-IN-582,n____r
165,2017-10-01,0,False,US-IN-582,n____r
166,2017-11-01,6,False,US-IN-582,n____r
167,2017-12-01,8,False,US-IN-582,n____r
168,2018-01-01,0,False,US-IN-582,n____r
169,2018-02-01,15,False,US-IN-582,n____r
170,2018-03-01,0,False,US-IN-582,n____r
171,2018-04-01,8,False,US-IN-582,n____r
172,2018-05-01,0,False,US-IN-582,n____r
173,2018-06-01,0,False,US-IN-582,n____r
174,2018-07-01,0,False,US-IN-582,n____r
175,2018-08-01,0,False,US-IN-582,n____r
176,2018-09-01,0,False,US-IN-582,n____r
177,2018-10-01,0,False,US-IN-582,n____r
178,2018-11-01,9,False,US-IN-582,n____r
179,2018-12-01,0,False,US-IN-582,n____r
180,2019-01-01,0,False,US-IN-582,n____r
181,2019-02-01,8,False,US-IN-582,n____r
182,2019-03-01,0,False,US-IN-582,n____r
183,2019-04-01,0,False,US-IN-582,n____r
184,2019-05-01,0,False,US-IN-582,n____r
185,2019-06-01,13,False,US-IN-582,n____r
186,2019-07-01,0,False,US-IN-582,n____r
187,2019-08-01,0,False,US-IN-582,n____r
188,2019-09-01,7,False,US-IN-582,n____r
189,2019-10-01,0,False,US-IN-582,n____r
190,2019-11-01,0,False,US-IN-582,n____r
191,2019-12-01,0,False,US-IN-582,n____r
192,2020-01-01,0,False,US-IN-582,n____r
193,2020-02-01,7,False,US-IN-582,n____r
194,2020-03-01,15,False,US-IN-582,n____r
195,2020-04-01,9,False,US-IN-582,n____r
196,2020-05-01,0,False,US-IN-582,n____r
197,2020-06-01,11,False,US-IN-582,n____r
198,2020-07-01,0,False,US-IN-582,n____r
199,2020-08-01,9,False,US-IN-582,n____r
200,2020-09-01,7,False,US-IN-582,n____r
201,2020-10-01,7,False,US-IN-582,n____r
202,2020-11-01,0,False,US-IN-582,n____r
203,2020-12-01,12,False,US-IN-582,n____r
204,2021-01-01,0,False,US-IN-582,n____r
205,2021-02-01,8,False,US-IN-582,n____r
206,2021-03-01,0,True,US-IN-582,n____r
0,2004-01-01,100,False,US-KY-529,n____r
1,2004-02-01,0,False,US-KY-529,n____r
2,2004-03-01,0,False,US-KY-529,n____r
3,2004-04-01,0,False,US-KY-529,n____r
4,2004-05-01,0,False,US-KY-529,n____r
5,2004-06-01,0,False,US-KY-529,n____r
6,2004-07-01,0,False,US-KY-529,n____r
7,2004-08-01,85,False,US-KY-529,n____r
8,2004-09-01,0,False,US-KY-529,n____r
9,2004-10-01,0,False,US-KY-529,n____r
10,2004-11-01,0,False,US-KY-529,n____r
11,2004-12-01,0,False,US-KY-529,n____r
12,2005-01-01,0,False,US-KY-529,n____r
13,2005-02-01,66,False,US-KY-529,n____r
14,2005-03-01,0,False,US-KY-529,n____r
15,2005-04-01,64,False,US-KY-529,n____r
16,2005-05-01,0,False,US-KY-529,n____r
17,2005-06-01,60,False,US-KY-529,n____r
18,2005-07-01,0,False,US-KY-529,n____r
19,2005-08-01,0,False,US-KY-529,n____r
20,2005-09-01,50,False,US-KY-529,n____r
21,2005-10-01,0,False,US-KY-529,n____r
22,2005-11-01,0,False,US-KY-529,n____r
23,2005-12-01,48,False,US-KY-529,n____r
24,2006-01-01,0,False,US-KY-529,n____r
25,2006-02-01,44,False,US-KY-529,n____r
26,2006-03-01,37,False,US-KY-529,n____r
27,2006-04-01,0,False,US-KY-529,n____r
28,2006-05-01,27,False,US-KY-529,n____r
29,2006-06-01,0,False,US-KY-529,n____r
30,2006-07-01,29,False,US-KY-529,n____r
31,2006-08-01,53,False,US-KY-529,n____r
32,2006-09-01,13,False,US-KY-529,n____r
33,2006-10-01,23,False,US-KY-529,n____r
34,2006-11-01,45,False,US-KY-529,n____r
35,2006-12-01,0,False,US-KY-529,n____r
36,2007-01-01,29,False,US-KY-529,n____r
37,2007-02-01,29,False,US-KY-529,n____r
38,2007-03-01,18,False,US-KY-529,n____r
39,2007-04-01,36,False,US-KY-529,n____r
40,2007-05-01,17,False,US-KY-529,n____r
41,2007-06-01,18,False,US-KY-529,n____r
42,2007-07-01,25,False,US-KY-529,n____r
43,2007-08-01,39,False,US-KY-529,n____r
44,2007-09-01,15,False,US-KY-529,n____r
45,2007-10-01,62,False,US-KY-529,n____r
46,2007-11-01,27,False,US-KY-529,n____r
47,2007-12-01,13,False,US-KY-529,n____r
48,2008-01-01,6,False,US-KY-529,n____r
49,2008-02-01,34,False,US-KY-529,n____r
50,2008-03-01,32,False,US-KY-529,n____r
51,2008-04-01,34,False,US-KY-529,n____r
52,2008-05-01,34,False,US-KY-529,n____r
53,2008-06-01,12,False,US-KY-529,n____r
54,2008-07-01,22,False,US-KY-529,n____r
55,2008-08-01,0,False,US-KY-529,n____r
56,2008-09-01,32,False,US-KY-529,n____r
57,2008-10-01,38,False,US-KY-529,n____r
58,2008-11-01,72,False,US-KY-529,n____r
59,2008-12-01,29,False,US-KY-529,n____r
60,2009-01-01,0,False,US-KY-529,n____r
61,2009-02-01,57,False,US-KY-529,n____r
62,2009-03-01,26,False,US-KY-529,n____r
63,2009-04-01,9,False,US-KY-529,n____r
64,2009-05-01,17,False,US-KY-529,n____r
65,2009-06-01,0,False,US-KY-529,n____r
66,2009-07-01,0,False,US-KY-529,n____r
67,2009-08-01,16,False,US-KY-529,n____r
68,2009-09-01,8,False,US-KY-529,n____r
69,2009-10-01,36,False,US-KY-529,n____r
70,2009-11-01,14,False,US-KY-529,n____r
71,2009-12-01,28,False,US-KY-529,n____r
72,2010-01-01,26,False,US-KY-529,n____r
73,2010-02-01,21,False,US-KY-529,n____r
74,2010-03-01,0,False,US-KY-529,n____r
75,2010-04-01,34,False,US-KY-529,n____r
76,2010-05-01,35,False,US-KY-529,n____r
77,2010-06-01,22,False,US-KY-529,n____r
78,2010-07-01,13,False,US-KY-529,n____r
79,2010-08-01,19,False,US-KY-529,n____r
80,2010-09-01,19,False,US-KY-529,n____r
81,2010-10-01,12,False,US-KY-529,n____r
82,2010-11-01,24,False,US-KY-529,n____r
83,2010-12-01,24,False,US-KY-529,n____r
84,2011-01-01,11,False,US-KY-529,n____r
85,2011-02-01,12,False,US-KY-529,n____r
86,2011-03-01,22,False,US-KY-529,n____r
87,2011-04-01,36,False,US-KY-529,n____r
